"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AC002551.1",3.40207869129075,-0.261719402297613,0.893737294978415,0.576338016194317,0.700240279271428
"AC016597.1",8.76986999747464,-0.436401261191662,0.718386594316253,0.406263937470074,0.54748054702652
"AC016597.2",0.488473059791878,0.0132302117383619,0.980175943608831,0.963981373178704,NA
"GSG1L",0.484939580457941,-0.240314551156879,1.04757750237194,0.481579366847904,NA
"XPO6",1461.02953129523,0.515369736419626,0.228255676707407,0.0205570837669732,0.0508454596914277
"AC138904.3",0.954364349935629,0.265371407042714,1.06114905015479,0.319087639204327,NA
"SBK1",79.3811157169646,8.05124434173101,1.03801600105559,1.52949534275951e-14,2.26563288026128e-13
"AC138904.1",1.68582715458179,0.240828431028497,1.0422413916053,0.312605630313068,0.448477485836696
"NPIPB6",1.56032765624314,0.257341748741692,0.934517226434126,0.553762590452451,0.681777505747284
"EIF3CL",13.4826868314252,0.0859859264739245,0.558537586799267,0.856134789762693,0.909488749321686
"AC138894.2",0,NA,NA,NA,NA
"NPIPB7",1.56704188087645,0.0323939765233489,0.902063560097941,0.939906125134041,0.963837731205097
"CLN3",1441.14835084526,-0.0303296074958642,0.172590456627038,0.85696769812293,0.909961513910673
"APOBR",543.458577492095,-1.44476768157382,0.23643640978874,3.45518747220033e-10,3.38626415030057e-09
"IL27",9.73466034142454,-1.21438954316697,0.839516077181899,0.045237690294917,0.0982663161406252
"NUPR1",0.390905557138812,-0.0592830193635181,0.986194073527933,0.830712241511509,NA
"AC020765.2",2.63521333326394,-0.374209583237561,0.889589980471863,0.4542584746529,0.592956117143249
"SGF29",266.744529464772,-0.0466491938378798,0.303210425970233,0.869790026200223,0.917916060038562
"SULT1A2",4.74001907507336,-0.47280734848832,0.951574838188843,0.342077072936417,0.481014568732966
"SULT1A1",305.894419695116,-2.946916333883,0.309270911118173,1.89054372547628e-22,4.95554813404174e-21
"NPIPB8",1.82230778563085,-0.0166216112201979,0.938572926154884,0.962219534489742,0.976583073359555
"EIF3C",102.629086790342,-0.389969224162954,0.267243586223179,0.129886849247386,0.229639167542481
"NPIPB9",2.12167459040352,0.188154141712421,0.858494220119732,0.696689226569197,0.796507273650749
"AC145285.2",7.6947033833933,0.689167925102234,0.916894858083206,0.221074800572864,0.344235607692438
"AC145285.3",0,NA,NA,NA,NA
"AC145285.6",1.31714560805467,0.117995053152255,0.959895023203049,0.734134717570185,NA
"ATXN2L",735.562008693002,-0.347966776253163,0.247852935132457,0.146645653817943,0.252268160481682
"AC133550.2",0,NA,NA,NA,NA
"TUFM",3283.92645274363,-0.516135678848064,0.237794062490604,0.0251478379440965,0.0602931301143079
"SH2B1",215.951421990347,0.19823809565659,0.244766648170768,0.405212985804542,0.546694034517824
"AC133550.3",1.11096629072822,-0.147915595491493,0.994660012641873,0.60159190015418,NA
"ATP2A1",8.40025517596676,0.086783929009906,0.843162475041789,0.859902782168488,0.911756022097621
"ATP2A1-AS1",0.44040832259763,0.233328544467644,1.04353415356214,0.507182015300329,NA
"RABEP2",328.508205964444,0.13191263094426,0.227522926192919,0.552834525768112,0.680863182130071
"CD19",9.21494606694556,-0.141386753775509,0.867387944109841,0.758318840290607,0.842137751158231
"NFATC2IP",369.229470462407,-0.0262025865095949,0.268921983042431,0.916753531111677,0.949338296313906
"AC109460.2",59.2942902086544,0.148817030453076,0.409060234158215,0.693447915500862,0.794156118996838
"AC109460.1",34.3709097185775,-0.183219905158237,0.478236305468232,0.662734018230239,0.769975984532941
"SPNS1",1041.15732302015,-1.11430047261762,0.335958548939336,0.00043225171650288,0.00169313723167155
"LAT",992.472518317398,5.54850831137362,0.385067978752666,3.65280559229429e-48,2.74223421424717e-46
"AC109460.4",0,NA,NA,NA,NA
"AC009093.2",134.069137956319,-1.15398808217386,0.30800207215316,8.38768032914977e-05,0.000381439264399038
"AC009093.1",110.989609425594,-1.00677685365198,0.390604818180516,0.00520510680763001,0.0155210429878615
"AC009093.5",3.04579298087724,-0.430192893820987,1.1520253499683,0.0771194471752212,0.151732653798569
"AC009093.4",8.58261163054277,-0.552173983504653,0.90306113256591,0.302850561411715,0.437272280913342
"AC009093.6",11.339454345006,-0.813906664010711,0.825047016394507,0.153013893289189,0.260643015905926
"NPIPB11",22.5034219021567,-0.262660233434292,0.528022725005891,0.560032156996006,0.686766852776504
"BOLA2",139.175221252868,-0.171137745407104,0.247784670997191,0.475091415346804,0.612063551617716
"SLX1B",6.18280528197775,-0.774117258730947,0.791641454984026,0.168402640211767,0.280963239764316
"SULT1A4",12.1126085026762,-0.29666136130283,0.659223158413864,0.556567922869047,0.683975037742684
"NPIPB12",11.409112407855,0.276237673540096,0.675822865667424,0.591447981415917,0.712745326519451
"SPN",3751.81431539881,1.27694732930068,0.201782639885885,1.08368042594125e-10,1.12554035606338e-09
"QPRT",44.7521526241575,-1.02800552045559,0.437047136287202,0.00925969221572022,0.0256662093493778
"C16orf54",2221.86066126905,0.637957789184555,0.29585162575559,0.0237317527884138,0.0574484117545402
"AC009133.3",40.7044677738968,2.22672112481076,0.480756288279905,6.11682657140189e-07,4.00700178331835e-06
"ZG16",0,NA,NA,NA,NA
"KIF22",822.974091501258,1.94929587222295,0.25165394080517,2.10205379816377e-15,3.34333437999471e-14
"AC009133.4",0,NA,NA,NA,NA
"MAZ",53.5514192888117,0.260712571864685,0.389308818780871,0.469755369750634,0.607648272071121
"AC009133.2",0,NA,NA,NA,NA
"AC009133.1",9.99074677951711,3.43570302773195,1.03712669030481,9.76425098049352e-05,0.000436634411250661
"PRRT2",7.45935713959642,0.848281820886165,0.948889747300175,0.149841102559832,0.256285228546699
"PAGR1",661.586029204357,-0.34849492026198,0.182120538992983,0.0514611080183441,0.109083134773919
"MVP",4544.65259566487,-0.290997274528521,0.254982541909507,0.236706002140936,0.361531432957445
"CDIPT",269.670785918692,-0.233465435304602,0.24925373570264,0.334875098701985,0.473619883378964
"AC120114.2",0,NA,NA,NA,NA
"SEZ6L2",0,NA,NA,NA,NA
"ASPHD1",0.660612483896445,0.251754361468135,1.05315778335305,0.402444675058402,NA
"KCTD13",273.701055318295,1.02574307094376,0.320680379244976,0.000742684474025621,0.00274654230709613
"AC120114.1",1.74826541956488,-0.106432105041559,0.952044637771672,0.764026927636487,0.846173573579699
"TMEM219",782.007926673333,-0.956523266851632,0.2180535807185,6.71850575296942e-06,3.7538825832608e-05
"TAOK2",308.362481557973,0.708163818579536,0.366042224945956,0.0378955963242791,0.085074707154793
"HIRIP3",200.380400274333,1.15235390199203,0.257852767452376,3.77538039461767e-06,2.18355436814128e-05
"INO80E",48.8294703775543,0.300042910146967,0.339880189172508,0.349723214947449,0.489383037439138
"DOC2A",4.74076025885103,-5.87849874794613,2.95872189208593,0.000424070944336806,0.00166296771485858
"C16orf92",0,NA,NA,NA,NA
"TLCD3B",0.214982107597524,0.192294056232231,1.02684481002908,0.69526423429832,NA
"AC093512.2",1.73212306782496,0.22291854425969,0.889052796263507,0.631691566218571,0.746002487342746
"ALDOA",491.25368997965,-1.20359877273475,0.236828758483836,1.66526956900173e-07,1.18206426894949e-06
"AC093512.1",0,NA,NA,NA,NA
"PPP4C",707.301711546817,-0.691512598716745,0.350961953157012,0.0350705239096265,0.0797972826382248
"TBX6",8.46817488391863,-0.985533307844772,1.05753263920306,0.106599601261635,0.197148336271026
"YPEL3",191.142035629709,1.11260992207473,0.354088943634834,0.000806304301112705,0.00295560920376626
"AC012645.1",2.94027383119041,0.576372422179346,1.08961507846555,0.212791252414897,0.334337900822335
"GDPD3",17.8570663917647,-0.098303139938749,0.602773044698766,0.837574262640014,0.897333616824735
"AC012645.2",0.131609779535896,0.153467736954809,1.01688427964779,0.840423703459905,NA
"AC012645.4",0.930315595848536,-0.185082973420123,0.990366449944492,0.575171589528609,NA
"MAPK3",93.7215313228635,-0.221009445797067,0.329416678032579,0.476319666964551,0.613012926667401
"CORO1A",21033.0978741079,-0.498628812970042,0.254188722493089,0.0472442403058306,0.101671815395004
"AC012645.3",4.03506051577586,1.01849960610274,1.14424483841467,0.101220029961036,0.189458215050236
"BOLA2B",0.736017645295114,0.123057924004468,0.963930221924602,0.7065798917734,NA
"SLX1A",16.1679639568863,-0.508666679604087,0.670117902873536,0.323675374599522,0.46052853664112
"SULT1A3",12.5567988310081,-0.259393508481308,0.562633458502225,0.579631402277268,0.703337567591631
"NPIPB13",2.85404415148853,0.358075856854119,0.923039330325673,0.455564695893172,0.594247860197599
"CD2BP2",1650.5637191229,1.51873018137214,0.214603266077595,4.92378857594711e-13,6.36430192791842e-12
"CD2BP2-DT",17.3805083667428,-1.23029716636506,0.760098681040585,0.0344131701249422,0.0785821118025204
"TBC1D10B",240.335015900632,-0.928467877600849,0.395620472267871,0.0106532842580475,0.0290189896886843
"AC106782.5",1.29904763768441,-0.498893194066391,1.05259309009887,0.272589193604291,NA
"MYLPF",1.25561522849746,0.0125437581043635,0.969854435164703,0.967531073494873,NA
"ZNF48",27.9720509693072,0.848758698366061,0.606567834611028,0.0896294443590051,0.171684569476404
"SEPTIN1",1445.84808621833,5.50823576279701,0.383647832058068,8.23468663627229e-48,6.10864026836199e-46
"ZNF771",11.0163914486749,0.338258990710893,0.79336105587876,0.519701794198691,0.651403440900915
"DCTPP1",191.970620421697,-1.09206378833092,0.305174931533824,0.00017004931121622,0.000721565786322863
"SEPHS2",856.678734098133,-0.0581622816253913,0.383408958872653,0.868800668274196,0.917439427343167
"ITGAL",9232.95202964458,2.46378271569347,0.242216480341639,4.17341199319813e-25,1.26537312259035e-23
"AC116348.3",33.5518800234732,3.8466969709764,0.626122826450466,9.0071760010222e-11,9.40716077836309e-10
"AC116348.1",2.20185548485346,0.808144074186482,1.26736412164592,0.116053796894629,0.210322292402318
"AC116348.2",7.0914161110192,3.35739304757196,1.33885121276532,0.00108521526515671,0.00385306850103312
"ZNF768",54.9449408012519,-3.31907538738919,0.655033889934958,3.82338733987402e-08,2.92767578925971e-07
"ZNF747",174.904445765905,-0.375014908653307,0.367008304518676,0.271204687065363,0.402623759440178
"AC002310.1",12.6858252582206,0.314689693591176,0.676324542070508,0.540304897367791,0.669822466067687
"ZNF764",220.63061853844,-0.128611904563308,0.290377897853339,0.64221480522006,0.753789084701068
"ZNF688",44.8173212758473,-0.0230700700208442,0.472923204890163,0.953660400906068,0.972522191056569
"AC002310.2",0.602706737890969,-0.249678389237652,1.05266172030597,0.424935246007431,NA
"ZNF785",58.5532639392159,-0.477833915460699,0.481746537282715,0.259457790154353,0.388609410685003
"AC093249.2",1.88949627126998,-0.165125347913222,0.908066513325565,0.703094679080177,0.801438259154374
"ZNF689",406.825132279113,-0.169208877679528,0.207056233928055,0.402635233791489,0.544231765775921
"PRR14",329.133244940766,0.365830762663011,0.20527934581963,0.0689539192676275,0.138661433281349
"FBRS",261.823357871774,-1.26914784596512,0.348294600291021,0.000107477732739056,0.000476415230998252
"AC093249.6",6.76545252297022,0.278755037145647,0.753927864431184,0.59406567644765,0.71470670612625
"SRCAP",2127.92291450922,0.116208523463111,0.291816246382261,0.675362704473763,0.78054111937703
"TMEM265",51.4144389230181,0.163469353393476,0.339137220976415,0.610557220216193,0.728384052187739
"PHKG2",1288.15308537591,-0.285558742156702,0.18238175907505,0.110869722282987,0.2033424164768
"CCDC189",19.6371942885555,-1.79447537244584,0.672331285005008,0.00150035373771991,0.00514313040174014
"RNF40",1832.52561176955,0.266151931587391,0.20876772685472,0.193377612478751,0.311368482412595
"ZNF629",76.5536178163515,-1.28321350007653,0.454917888008024,0.00181423219271031,0.00609223649897784
"AC106886.3",5.52163054308389,-0.731185999912839,0.898043909959743,0.199720989476793,0.319157335403819
"BCL7C",22.0518002437525,-0.336319739943232,0.529681405414545,0.457047269393671,0.595643576972462
"MIR762HG",12.9046509859368,1.15071869820268,0.770924582942005,0.047703971562425,0.102426282837615
"AC135048.2",0,NA,NA,NA,NA
"CTF1",1.05742726394933,-0.221788544508975,1.02329002535517,0.407592812209661,NA
"FBXL19-AS1",51.265342043838,1.0087987482678,0.505493751632975,0.0227585455838533,0.0554429365936862
"FBXL19",1.17156014673824,-0.00862373874849564,0.970838721491157,0.976300552284043,NA
"ORAI3",319.866429057549,-0.963699701458837,0.272849389238684,0.000235456180995474,0.000974430342871677
"AC135048.3",0.693838213011659,-0.168472471430551,1.01068148747303,0.562335319775673,NA
"SETD1A",43.4878440286749,-0.688813478338999,0.566968751003427,0.145724305204224,0.251227484846481
"HSD3B7",32.1424266755637,-1.70644680070069,0.614294874396298,0.00120225006644317,0.00422701934188937
"STX1B",0.340026774190891,-0.079536866534861,0.988952428923218,0.840544098535423,NA
"STX4",499.973071126864,-0.0593460422525592,0.250258018248834,0.804770513013357,0.875408207280667
"AC135050.3",8.51195126717373,0.925055544396133,0.74702620436627,0.0999087643222741,0.187602570165127
"AC135050.1",12.9641622199778,-0.22802141055358,0.698634217304266,0.654526759571016,0.763300055148683
"ZNF668",116.409860487744,0.117780535787235,0.344283675967029,0.718328078110832,0.813319339405411
"AC135050.4",1.73862060160352,0.122032135960378,0.958070631134409,0.728853762292501,0.821298667401793
"ZNF646",379.209998928838,0.572164935521271,0.300911914303449,0.0460232977118038,0.0995694814357504
"PRSS53",52.8597883416384,0.996403102817971,0.49487453427088,0.0224751188221115,0.0548664191016375
"VKORC1",224.018160410189,-0.272518483496623,0.223120212328442,0.209837352408248,0.330971294226238
"BCKDK",1241.52304619759,-2.05831853193909,0.220187280213374,1.76356354597973e-21,4.3266092328036e-20
"KAT8",303.387550138234,-0.947263804749112,0.280908680728962,0.000442436860050991,0.00172884759305372
"AC135050.5",6.3229002117435,-1.25451965534692,1.54109715753297,0.0505936622359501,0.107523706584114
"AC135050.6",22.8072850598004,-0.523830262142068,0.583067767338256,0.275743255681927,0.407524169039956
"AC009088.3",0,NA,NA,NA,NA
"PRSS8",0.949195133725541,-0.3107300990533,1.07774584443547,0.28414096545044,NA
"PRSS36",22.4035156740657,-1.92972780525617,0.577570091440462,0.00016166909815577,0.000688496853684477
"FUS",2803.03388612933,0.353455221740611,0.162140346151989,0.0273274144445603,0.0645954526315074
"AC009088.2",0,NA,NA,NA,NA
"AC009088.1",5.38683049994211,-0.0214278071560593,0.766785967698105,0.963808719174421,0.977401093719432
"PYCARD",201.019571087718,-2.18129740070735,0.265533294802247,3.8034726518947e-17,6.99838967948625e-16
"PYCARD-AS1",0.43716007772708,0.0978955069854453,0.991088797266597,0.751860223688217,NA
"TRIM72",2.38592387045459,-0.674110222075838,1.20578537663903,0.128178667174147,0.227227470059921
"PYDC1",0,NA,NA,NA,NA
"ITGAM",5076.25082859619,2.62219362461216,0.256912908902573,2.64418603786489e-25,8.10883718278566e-24
"ITGAX",8095.51309063608,-1.13851948078709,0.2540133079862,3.54089440079281e-06,2.05808318718115e-05
"ITGAD",9.98327447735803,7.27913770117106,2.9770455033402,2.50859197718407e-05,0.000125650531699468
"AC093520.1",0.112626750360043,-0.154513472221017,1.01768884105003,0.836090495513645,NA
"COX6A2",0,NA,NA,NA,NA
"AC026471.5",0,NA,NA,NA,NA
"ZNF843",6.94969934538276,-1.16376850577347,1.32981464904602,0.0693611390566914,0.139301215389618
"AC026471.4",27.5533548087466,0.471365352016909,0.589757768910698,0.332369728324483,0.470903274036593
"AC026471.1",50.2770871605548,0.946064333263751,0.477671542182297,0.0255830331847625,0.0611568420343424
"ARMC5",514.803604849078,0.141491628603464,0.314928619055525,0.638325326085157,0.750773310770585
"TGFB1I1",0.540513375236335,0.0139912434455297,0.980205224432581,0.963790257472215,NA
"SLC5A2",1.46631714053333,-0.448989068185161,1.1077175986614,0.199075841961275,NA
"AC026471.3",0,NA,NA,NA,NA
"C16orf58",295.787898943981,0.116581876905555,0.265952164453518,0.651679517077054,0.760995593361259
"AC026471.2",4.63048237737086,-0.486396732124529,0.96505766753122,0.323900093798705,0.460755156906068
"AHSP",0.291731126746698,0.206391132021592,1.03205157609493,0.652973601536992,NA
"LINC02190",0,NA,NA,NA,NA
"AC106730.1",0,NA,NA,NA,NA
"AC074050.2",0,NA,NA,NA,NA
"AC074050.4",9.62109240011635,0.876366617422609,1.16344880913445,0.125217537750847,0.223078624486901
"AC074050.3",21.6740666486152,9.00958149278081,2.81975986780833,3.64230507370289e-11,3.98289794562358e-10
"ZNF720",288.270292647367,1.74922191976414,0.320330977246004,1.23212306972158e-08,1.00149353713879e-07
"AC002519.1",0,NA,NA,NA,NA
"ZNF267",712.370850781961,-0.515111926835672,0.239193137075944,0.0264279992743117,0.0628246599595037
"IGHV1OR16-1",0,NA,NA,NA,NA
"IGHV1OR16-3",0,NA,NA,NA,NA
"IGHV3OR16-9",0,NA,NA,NA,NA
"AC133485.7",0,NA,NA,NA,NA
"AC133485.5",0,NA,NA,NA,NA
"AC133485.3",0,NA,NA,NA,NA
"TP53TG3D",0.291731126746698,0.206391132021592,1.03205157609493,0.652973601536992,NA
"AC133485.2",0,NA,NA,NA,NA
"AC138915.3",0,NA,NA,NA,NA
"AC138907.7",0,NA,NA,NA,NA
"AC138907.1",0,NA,NA,NA,NA
"TP53TG3",0,NA,NA,NA,NA
"AC138907.3",0,NA,NA,NA,NA
"AC138907.2",0,NA,NA,NA,NA
"AC137761.1",0,NA,NA,NA,NA
"IGHV2OR16-5",0,NA,NA,NA,NA
"AC142086.1",0,NA,NA,NA,NA
"IGHV3OR16-15",0,NA,NA,NA,NA
"IGHV3OR16-6",0,NA,NA,NA,NA
"IGHV1OR16-2",0,NA,NA,NA,NA
"IGHV3OR16-10",0,NA,NA,NA,NA
"AC142086.4",0,NA,NA,NA,NA
"IGHV1OR16-4",0,NA,NA,NA,NA
"IGHV3OR16-8",0,NA,NA,NA,NA
"AC145350.2",0,NA,NA,NA,NA
"AC145350.4",0,NA,NA,NA,NA
"AC138869.2",0,NA,NA,NA,NA
"TP53TG3C",0,NA,NA,NA,NA
"AC138869.3",0,NA,NA,NA,NA
"AC141257.2",0,NA,NA,NA,NA
"TP53TG3E",0,NA,NA,NA,NA
"TP53TG3B",0,NA,NA,NA,NA
"AC141257.1",0,NA,NA,NA,NA
"TP53TG3F",0,NA,NA,NA,NA
"AC136944.1",0,NA,NA,NA,NA
"AC136944.2",0,NA,NA,NA,NA
"AC136944.4",0,NA,NA,NA,NA
"IGHV3OR16-12",0,NA,NA,NA,NA
"IGHV3OR16-13",0,NA,NA,NA,NA
"AC136428.1",0,NA,NA,NA,NA
"AC140658.2",0,NA,NA,NA,NA
"IGHV3OR16-11",0,NA,NA,NA,NA
"IGHV3OR16-7",0,NA,NA,NA,NA
"AC140658.1",0.104880026948116,0.144223854870853,1.01486138632239,0.840423703459905,NA
"LINC00273",0,NA,NA,NA,NA
"FP325313.3",0,NA,NA,NA,NA
"LINC02184",0,NA,NA,NA,NA
"AC135776.1",0,NA,NA,NA,NA
"AC135776.2",0,NA,NA,NA,NA
"AC023824.5",0,NA,NA,NA,NA
"AC023824.1",0,NA,NA,NA,NA
"AC023824.4",0,NA,NA,NA,NA
"AC023824.3",0,NA,NA,NA,NA
"LINC01566",0,NA,NA,NA,NA
"AC018558.6",0,NA,NA,NA,NA
"AC018558.2",0,NA,NA,NA,NA
"AC018558.3",0,NA,NA,NA,NA
"AC018558.7",0,NA,NA,NA,NA
"AC018558.1",0,NA,NA,NA,NA
"AC092325.1",0,NA,NA,NA,NA
"LINC02167",0,NA,NA,NA,NA
"AC106785.2",0,NA,NA,NA,NA
"SHCBP1",45.1721044279082,-1.87939965810664,0.593257255953285,0.000305422659999559,0.00123246021992512
"AC092368.3",3.75652347281201,-0.439700809622861,0.824262111894563,0.407914241002819,0.548955576878023
"VPS35",3552.95071233108,-1.62726660038003,0.162944657449113,5.00630672815179e-24,1.42577184634223e-22
"AC012186.2",10.0843729687902,-0.479531882609158,0.65900174983932,0.346877513811152,0.486303088227179
"ORC6",32.5286671342024,-0.934285565663899,0.661030056613309,0.074651492075904,0.147994000557787
"MYLK3",2.48096904729057,-0.130318795998597,0.947993865043384,0.723298142965569,0.817009689451538
"C16orf87",247.281601789684,-1.08590196323275,0.240440251332906,3.18897975319685e-06,1.87326359962437e-05
"GPT2",79.646306117657,-2.10149450558489,0.566931958344482,3.44207646993698e-05,0.000167663875390026
"DNAJA2",1582.736059354,-0.0973252767788118,0.191761246505026,0.603645452095956,0.722618819041772
"AC018845.3",1.57008496153921,0.420060544819305,1.04493382900336,0.283673079327594,0.416423649027789
"AC018845.1",0,NA,NA,NA,NA
"NETO2",25.5465816033144,-4.19859981666348,1.02738890980236,3.92012645204749e-06,2.26169484328396e-05
"ITFG1-AS1",1.30274717421143,0.416113572182551,1.12919615740777,0.173999484523252,NA
"ITFG1",1069.20501378185,-0.114987817500439,0.171646850094013,0.495609495476858,0.630137417998212
"AC007494.2",9.7713426102502,-0.297772120723449,0.772868899741131,0.564615770963031,0.690564274319594
"AC007533.1",31.5704125449918,-0.0264738543960373,0.628683954566946,0.954030317961154,0.972634252911026
"PHKB",1345.53076745149,-0.685859147552711,0.159405313317809,1.26769975881734e-05,6.74955718396706e-05
"AC007599.2",0.761038365267158,-0.173256365986791,1.01249653858698,0.535842569039099,NA
"LINC02133",0.544621992518374,-0.244658277664451,1.04990520268479,0.453522857510414,NA
"LINC02192",0,NA,NA,NA,NA
"LINC02134",0,NA,NA,NA,NA
"AC096996.3",0,NA,NA,NA,NA
"ABCC12",0,NA,NA,NA,NA
"AC096996.2",0,NA,NA,NA,NA
"ABCC11",3.93357195480207,-0.250400356336729,0.898385669886731,0.588260488204576,0.710409422985876
"LONP2",2465.07235751137,-0.0396230683857917,0.182226684430725,0.82275866202175,0.886985729727394
"SIAH1",116.911661124875,-1.11978236425373,0.339967925084171,0.000465981132159783,0.00181404975904891
"AC026470.3",0,NA,NA,NA,NA
"N4BP1",281.862773221282,0.0824881127746138,0.215875201226252,0.697146194065925,0.796835552389116
"AC026470.2",11.8553699171061,0.124583336560622,0.73459752457296,0.810969746508605,0.87971543913929
"AC023813.1",0.245039993765463,-0.203532173722754,1.03133690133773,0.675782754728622,NA
"AC007611.1",4.81977345364627,-0.606139399599406,1.00762161042505,0.244512007637573,0.370528975320305
"AC023813.3",0.112626750360043,-0.154513472221017,1.01768884105003,0.836090495513645,NA
"AC023813.4",0,NA,NA,NA,NA
"AC044798.3",0,NA,NA,NA,NA
"AC044798.1",0,NA,NA,NA,NA
"AC044798.2",0,NA,NA,NA,NA
"CBLN1",0,NA,NA,NA,NA
"AC007614.1",0,NA,NA,NA,NA
"C16orf78",0,NA,NA,NA,NA
"AC007861.1",0,NA,NA,NA,NA
"AC007861.2",0,NA,NA,NA,NA
"LINC02179",0,NA,NA,NA,NA
"ZNF423",0,NA,NA,NA,NA
"AC027348.1",0,NA,NA,NA,NA
"AC007603.1",0,NA,NA,NA,NA
"CNEP1R1",494.970394696292,0.161698289360267,0.272417191361818,0.539599346432569,0.669168794360146
"AC007610.1",0.38833535360232,-0.0584022520403496,0.986094870745187,0.833065208885892,NA
"HEATR3",229.567101938171,-0.737599506436125,0.444739703040815,0.0642801723225282,0.130932306723378
"AC007610.2",0,NA,NA,NA,NA
"AC007610.5",1.57605363648831,-0.278314803199058,1.07086455378185,0.224976225590279,0.348436524333913
"TENT4B",490.480869616796,0.436295565354005,0.365960243479506,0.201788022401522,0.321517752307646
"ADCY7",2589.18013235621,0.31809305850892,0.237093551167459,0.168687226157776,0.281216608617938
"BRD7",248.427774077488,0.0757371030251926,0.304878998099924,0.796912840595004,0.870536922317811
"AC007493.2",0.396611153694815,0.225869486177308,1.04009445515064,0.542572478745231,NA
"LINC02178",0,NA,NA,NA,NA
"AC007493.1",0,NA,NA,NA,NA
"NKD1",6.79486143007485,-0.637165372808356,0.951236297831645,0.2419977057187,0.367758132868709
"AC007608.2",5.59897721443518,-0.440620264352005,1.08206417108899,0.229771618809369,0.35376158669518
"AC007608.1",0,NA,NA,NA,NA
"AC007608.3",3.68124811459015,-0.000156859154314702,0.87946450298131,0.996920212691426,0.997824038813539
"SNX20",3293.26377449511,-0.929097099422816,0.17810734520278,1.10725428650047e-07,8.02663130515291e-07
"NOD2",1215.37367665376,-4.50373054213854,0.355831740624974,6.88824945718473e-38,3.62125114320569e-36
"AC007728.3",6.23224695259601,-0.589406626694764,1.04679465180105,0.229443586226376,0.353430501173394
"AC007728.2",113.447571580254,-0.781937658919068,0.462494614954346,0.057079741450969,0.118879730568393
"CYLD",2894.62619781195,0.289386817555334,0.230426206895776,0.201342401433277,0.320943960429739
"AC007728.1",17.0374473052143,0.62535118428249,0.865616749959386,0.2600806114811,0.389249833833914
"LINC02168",0,NA,NA,NA,NA
"LINC02128",0,NA,NA,NA,NA
"AC025810.1",0,NA,NA,NA,NA
"LINC02127",0,NA,NA,NA,NA
"AC027688.1",0,NA,NA,NA,NA
"AC027688.2",0,NA,NA,NA,NA
"AC009166.3",0,NA,NA,NA,NA
"SALL1",0,NA,NA,NA,NA
"AC009166.1",0,NA,NA,NA,NA
"AC087564.1",0,NA,NA,NA,NA
"AC137494.1",0,NA,NA,NA,NA
"AC007344.1",0,NA,NA,NA,NA
"HNRNPA1P48",58.6599209652336,-0.579902101445826,0.331169291046026,0.0629119173095441,0.128647947708163
"LINC01571",0,NA,NA,NA,NA
"C16orf97",0,NA,NA,NA,NA
"AC009039.1",0,NA,NA,NA,NA
"LINC00919",0,NA,NA,NA,NA
"LINC02180",0,NA,NA,NA,NA
"AC007333.2",0.136155498129593,-0.161922790120006,1.01944767810014,0.836090495513645,NA
"AC007333.1",0,NA,NA,NA,NA
"CASC22",0,NA,NA,NA,NA
"TOX3",0,NA,NA,NA,NA
"CASC16",0,NA,NA,NA,NA
"AC026462.5",0,NA,NA,NA,NA
"AC026462.3",0,NA,NA,NA,NA
"AC026462.2",0,NA,NA,NA,NA
"AC026462.4",0,NA,NA,NA,NA
"AC007906.2",0.110102080649407,0.146196502999083,1.01527160009931,0.840423703459905,NA
"CHD9",1796.02587895606,0.1222498351663,0.183325780969951,0.499286111886674,0.633725504891475
"AC007906.1",0.225253500720087,-0.199807485486224,1.02994261366584,0.690771057004207,NA
"AC007342.4",1.15368029642928,0.271245240350841,1.06482228806941,0.280990332776045,NA
"AC007342.5",0,NA,NA,NA,NA
"RBL2",6284.43577949217,2.03069517867358,0.194190706658363,2.80022398569274e-26,9.10825021897423e-25
"AC007342.1",27.4379543219063,1.87303881103078,0.791840916540673,0.00313593459847874,0.00987835188725226
"AKTIP",312.548838830909,3.25627835316434,0.325437857030857,1.55221987236538e-24,4.55900822606472e-23
"AC007497.2",0,NA,NA,NA,NA
"RPGRIP1L",23.6585928646752,1.06029394422941,0.888446687958234,0.0805812367497337,0.15720879951341
"AC007497.1",0.544621992518374,-0.244658277664451,1.04990520268479,0.453522857510414,NA
"FTO",776.575688573369,0.527113411418682,0.199555337689696,0.007035154258543,0.0202260684933111
"AC007496.2",4.96902980473499,1.981095284493,1.58165397700675,0.0201843909834899,0.050047322626974
"AC007496.1",4.55644675620925,-0.168224944484792,0.800119151450181,0.736411951810127,0.827157789907981
"AC007347.1",4.20703763343051,1.02011610622864,1.31105682946188,0.0895272806890339,0.171523887706389
"AC007907.1",0,NA,NA,NA,NA
"LINC02169",0,NA,NA,NA,NA
"IRX3",0,NA,NA,NA,NA
"AC018553.2",0,NA,NA,NA,NA
"AC018553.1",0,NA,NA,NA,NA
"LINC02140",0,NA,NA,NA,NA
"AC018553.3",0,NA,NA,NA,NA
"AC007343.1",0,NA,NA,NA,NA
"LINC02183",0,NA,NA,NA,NA
"AC007491.1",0,NA,NA,NA,NA
"CRNDE",1.80885940542866,0.403571163812555,1.01686618381286,0.334144498531643,0.472878148211066
"AC106742.1",0,NA,NA,NA,NA
"IRX5",0,NA,NA,NA,NA
"AC106738.1",0,NA,NA,NA,NA
